Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,osm_id,highway,waterway,covered,depth_isempty,depth,blockage,aerialway,barrier,man_made,width_isempty,width,height,maxheight,layer_isempty,layer,sidewalk,tunnel,bridge,other_tags
,,,,,,-1,-1,-1,,,363127675,,ditch,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363127676,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
Makutano,,,,,,-1,-1,-1,,,363129445,residential,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363129495,residential,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363129496,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363129872,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363129873,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363130075,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363130076,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363130077,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363130078,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363130079,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363132189,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""very_bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363132463,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363132465,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363132466,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363132467,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""concrete"""
,,,,,,-1,-1,-1,,,363136090,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363136091,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363136092,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137291,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137579,,,,1,-1,,,,water_tank,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363137582,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137583,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137584,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137585,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137586,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137587,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137588,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137591,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137592,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137593,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137837,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137840,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363137843,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363137846,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363137850,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363138693,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363138864,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363138865,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363138866,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
Kandete Street,,,,,,-1,-1,-1,,,363141338,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363141854,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363141855,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363142124,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363151954,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363151957,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363151959,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363151960,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363151961,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363151962,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363151964,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363219851,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363219852,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363219853,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363219854,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363219855,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363220960,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363220961,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363220986,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363220987,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363220990,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,"""bicycle""=>""yes"",""foot""=>""yes"",""maxwidth""=>""3"""
,,,,,,-1,-1,-1,,,363220991,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363220992,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363220993,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363220994,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363220995,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363220996,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363225943,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363225944,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363225945,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363225946,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363225947,,,,1,-1,,,wall,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363225948,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363225949,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363225950,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363226875,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363227166,,,,1,-1,,,wall,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363227167,,,,1,-1,,,wall,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363227168,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363227261,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363227262,,,,1,-1,,,wall,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363227264,,,,1,-1,,,wall,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363227414,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363227415,,,,1,-1,,,fence,,1,-1,3,,1,-1,,,,
,,,,,,-1,-1,-1,,,363240351,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363241040,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363241041,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363241042,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363241043,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363241044,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363241045,footway,,,1,-1,,,,,0,2.5,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363241046,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363241047,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363241048,,ditch,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363241657,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363241658,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363241659,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363241660,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363241661,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363241662,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363241663,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363241664,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242738,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242739,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242740,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242741,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242742,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242743,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242744,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242745,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242746,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242747,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242748,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242749,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242750,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242751,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363242752,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242753,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242754,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242755,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242756,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242757,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242758,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242759,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242760,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242761,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242762,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242763,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363242764,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363244045,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363244047,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363244048,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363244050,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"""
,,,,,,-1,-1,-1,,,363244053,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""bad"""
,,,,,,-1,-1,-1,,,363244055,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""bad"""
,,,,,,-1,-1,-1,,,363244057,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363244059,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363244061,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363244062,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363244371,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363244372,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363244629,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
Morogoro Road Side Walk,,,,,,-1,-1,-1,,,363244791,footway,,,1,-1,,,,,0,4,,,1,-1,,,,"""bicycle""=>""yes"",""foot""=>""yes"",""segregated""=>""no"",""smoothness""=>""excellent"",""surface""=>""paved"""
,,,,,,-1,-1,-1,,,363245285,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
China,,,,,,-1,-1,-1,,,363249874,,river,,1,-1,,,,,1,-1,,,1,-1,,,,
China,,,,,,-1,-1,-1,,,363249875,,river,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363249876,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""good"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363249877,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363249878,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363249879,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363249880,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363249881,,river,,1,-1,,,,,1,-1,,,1,-1,,,low_water_crossing,
,,,,,,-1,-1,-1,,,363249882,,river,,1,-1,,,,,1,-1,,,1,-1,,,low_water_crossing,
,,,,,,-1,-1,-1,,,363249967,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363249968,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
China,,,,,,-1,-1,-1,,,363250338,,river,,1,-1,,,,,1,-1,,,1,-1,,,,
China,,,,,,-1,-1,-1,,,363250339,,river,,1,-1,,,,,1,-1,,,1,-1,,,low_water_crossing,
,,,,,,-1,-1,-1,,,363250340,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363250341,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363250342,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,363250343,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363250344,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363250710,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363250711,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363250712,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363250713,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363250714,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,363255578,footway,,,1,-1,,,,,0,2.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363255579,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363255580,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363255581,residential,,,1,-1,,,,,0,4,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363255582,residential,,,1,-1,,,,,0,4,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363255583,residential,,,1,-1,,,,,0,2.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363255584,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363255585,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
Bukelo Road,,,,,,-1,-1,-1,,,363255586,residential,,,1,-1,,,,,0,4,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363255587,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363260670,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363261359,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363262877,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363262878,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363264814,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363268667,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363268845,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363268846,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363269632,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363269633,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363269634,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363269635,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363269636,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363269637,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363269638,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363269639,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363269640,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363269641,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363271191,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363271193,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363271194,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363274117,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363274118,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363274119,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363274449,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363275267,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,363275268,,ditch,no,1,-1,,,,,1,-1,,,1,-1,,,,
